resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins,stop_1_ms,stop_2_ms,stop_3_ms,stop_1_lap,stop_2_lap,stop_3_lap,lap_1_ms,lap_2_ms,lap_3_ms,lap_4_ms,lap_5_ms,lap_6_ms,lap_7_ms,lap_8_ms,lap_9_ms,lap_10_ms,lap_11_ms,lap_12_ms,lap_13_ms,lap_14_ms,lap_15_ms,lap_16_ms,lap_17_ms,lap_18_ms,lap_19_ms,lap_20_ms,lap_21_ms,lap_22_ms,lap_23_ms,lap_24_ms,lap_25_ms,lap_26_ms,lap_27_ms,lap_28_ms,lap_29_ms,lap_30_ms,lap_31_ms,lap_32_ms,lap_33_ms,lap_34_ms,lap_35_ms,lap_36_ms,lap_37_ms,lap_38_ms,lap_39_ms,lap_40_ms,lap_41_ms,lap_42_ms,lap_43_ms,lap_44_ms,lap_45_ms,lap_46_ms,lap_47_ms,lap_48_ms,lap_49_ms,lap_50_ms,lap_51_ms,lap_52_ms,lap_53_ms,lap_54_ms,lap_55_ms,lap_56_ms,lap_57_ms,lap_58_ms,lap_59_ms,lap_60_ms,lap_61_ms,lap_62_ms,lap_63_ms,lap_64_ms,lap_65_ms,lap_66_ms,lap_67_ms,lap_68_ms,lap_69_ms,lap_70_ms,lap_71_ms,lap_72_ms,lap_73_ms,lap_74_ms,lap_75_ms,lap_76_ms,lap_77_ms,lap_78_ms
22570,927,833,209,19,15,0.0,53,\N,\N,44,19,1:49.040,183.004,13,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,+3 Laps,26158,0,27540.0,27004.0,29202.0,5.0,22.0,42.0,123944.0,112753.0,112235.0,138382.0,144906.0,143195.0,112666.0,111361.0,111003.0,111296.0,111143.0,111337.0,111462.0,111639.0,112057.0,111787.0,112559.0,113350.0,113520.0,113828.0,114644.0,119043.0,132314.0,109666.0,111157.0,113480.0,110400.0,110094.0,113642.0,112712.0,110443.0,110788.0,114724.0,111399.0,112347.0,112945.0,111688.0,118796.0,118589.0,113894.0,114055.0,118115.0,134771.0,109040.0,112759.0,112343.0,110947.0,109517.0,110821.0,110829.0,112521.0,111841.0,109739.0,,,,,,,,,,,,,,,,,,,,,,,,,
22571,927,813,208,12,16,0.0,47,\N,\N,38,12,1:45.070,189.919,31,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,Retired,26157,0,37289.0,37394.0,24276.0,1.0,18.0,33.0,164733.0,139637.0,118619.0,139288.0,123685.0,108029.0,107145.0,107375.0,107749.0,107746.0,108230.0,107697.0,107706.0,108175.0,108596.0,108630.0,110615.0,112960.0,138209.0,106415.0,106678.0,106158.0,106364.0,106552.0,106573.0,106740.0,106968.0,106726.0,107495.0,107856.0,107965.0,108128.0,111870.0,126190.0,106119.0,105990.0,107143.0,105070.0,105553.0,107502.0,105879.0,106224.0,105463.0,105561.0,106741.0,108787.0,122651.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22572,927,18,1,17,17,0.0,41,\N,\N,38,16,1:46.056,188.153,101,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,Turbo,26156,0,33027.0,25581.0,25846.0,4.0,21.0,35.0,122563.0,110898.0,110469.0,143593.0,166724.0,120991.0,108321.0,108381.0,108576.0,109181.0,109002.0,108804.0,108870.0,109019.0,109728.0,109554.0,109555.0,109438.0,110118.0,109109.0,114608.0,127332.0,107087.0,107273.0,107357.0,107521.0,106906.0,107264.0,107156.0,107397.0,107536.0,107370.0,107430.0,107683.0,112277.0,127021.0,106234.0,106056.0,106349.0,119513.0,163347.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22573,927,4,1,18,18,0.0,21,\N,\N,17,17,1:48.460,183.983,132,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,ERS,26156,0,25222.0,,,4.0,,,121628.0,111375.0,110250.0,138361.0,158864.0,129490.0,108572.0,109310.0,109255.0,109980.0,108813.0,109204.0,109246.0,109523.0,109511.0,108996.0,108460.0,108533.0,108588.0,108606.0,129704.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22574,927,828,15,9,19,0.0,3,\N,\N,3,18,1:48.760,183.475,20,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,Spun off,26152,0,,,,,,,118046.0,108815.0,108760.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22575,927,829,209,0,20,0.0,0,\N,\N,\N,0,\N,\N,69,2015,2,2,Malaysian Grand Prix,2015-03-29,07:00:00,Sepang International Circuit,Kuala Lumpur,Malaysia,2.76083,101.738,18,Fuel system,26158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22576,928,1,131,1,1,25.0,56,1:39:42.008,5982008,31,1,1:42.208,191.996,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26159,2,22645.0,22235.0,,14.0,33.0,,105695.0,104678.0,104317.0,104317.0,104149.0,104102.0,104234.0,104178.0,104230.0,104492.0,104399.0,103935.0,103689.0,108299.0,122245.0,104222.0,104869.0,104078.0,104176.0,103905.0,103735.0,103696.0,103887.0,103592.0,103702.0,103508.0,103647.0,103644.0,103239.0,103008.0,102208.0,102297.0,107504.0,121001.0,103595.0,103697.0,103064.0,103125.0,102763.0,103816.0,103249.0,102948.0,103382.0,102766.0,103230.0,102954.0,102788.0,103339.0,103459.0,103047.0,103493.0,103050.0,102668.0,131653.0,160586.0,152459.0,,,,,,,,,,,,,,,,,,,,,,
22577,928,3,131,2,2,18.0,56,+0.714,5982722,39,2,1:42.565,191.328,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26159,2,22483.0,22829.0,,15.0,31.0,,106876.0,104518.0,104297.0,104361.0,104165.0,104128.0,104105.0,104385.0,104294.0,104501.0,104409.0,104340.0,104583.0,104698.0,109469.0,121104.0,103937.0,104171.0,104388.0,103831.0,103541.0,103613.0,103757.0,103672.0,103479.0,103809.0,103727.0,103868.0,103613.0,103508.0,107946.0,121370.0,103572.0,103365.0,103335.0,103239.0,102805.0,102881.0,102565.0,103427.0,103229.0,102819.0,103772.0,102860.0,102690.0,102803.0,102897.0,103363.0,103568.0,103890.0,104283.0,104169.0,103961.0,133066.0,151167.0,152533.0,,,,,,,,,,,,,,,,,,,,,,
22578,928,20,6,3,3,15.0,56,+2.988,5984996,15,5,1:43.018,190.487,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26160,1,22488.0,22444.0,,13.0,30.0,,107813.0,104903.0,104574.0,104860.0,104351.0,104639.0,104396.0,104511.0,104458.0,104747.0,104874.0,104766.0,109454.0,121552.0,103018.0,103787.0,104128.0,104009.0,103744.0,103662.0,103555.0,103509.0,103592.0,103880.0,103616.0,103605.0,103649.0,104126.0,104006.0,108687.0,120657.0,103497.0,104368.0,103715.0,103871.0,103927.0,103785.0,103518.0,103564.0,104128.0,103698.0,103848.0,103824.0,103774.0,104025.0,103419.0,103336.0,103460.0,103715.0,103487.0,103758.0,104044.0,103674.0,133584.0,140693.0,153156.0,,,,,,,,,,,,,,,,,,,,,,
22579,928,8,6,6,4,12.0,56,+3.835,5985843,48,6,1:43.026,190.472,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26160,1,22818.0,22453.0,,15.0,34.0,,108617.0,105106.0,105011.0,104642.0,104603.0,104351.0,104404.0,104523.0,104572.0,104782.0,105104.0,104803.0,104964.0,104724.0,110170.0,121900.0,103589.0,103428.0,103723.0,103580.0,103389.0,103257.0,103429.0,103435.0,103777.0,103862.0,103897.0,104357.0,104193.0,104218.0,104044.0,103692.0,103571.0,108815.0,120880.0,103344.0,103295.0,103451.0,103400.0,103685.0,103668.0,103770.0,104049.0,103456.0,103650.0,103848.0,103619.0,103026.0,103215.0,103408.0,103602.0,103770.0,103338.0,133508.0,139857.0,153472.0,,,,,,,,,,,,,,,,,,,,,,
22580,928,13,3,4,5,10.0,56,+8.544,5990552,37,4,1:42.734,191.013,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26161,0,23145.0,23317.0,,13.0,34.0,,109426.0,105394.0,105389.0,104870.0,105031.0,104891.0,104760.0,105043.0,105254.0,105516.0,106050.0,105659.0,110535.0,122849.0,104275.0,104179.0,105078.0,105003.0,105052.0,104681.0,104592.0,104845.0,104895.0,104695.0,104534.0,104785.0,104656.0,105238.0,105293.0,104708.0,105232.0,104930.0,104969.0,109550.0,122737.0,102990.0,102734.0,103109.0,103236.0,103656.0,103802.0,103568.0,103892.0,103993.0,103631.0,103236.0,103317.0,103691.0,104064.0,104032.0,103852.0,103613.0,114601.0,134056.0,117325.0,139560.0,,,,,,,,,,,,,,,,,,,,,,
22581,928,822,3,5,6,8.0,56,+9.885,5991893,37,7,1:43.051,190.426,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26161,0,23084.0,23582.0,,14.0,35.0,,110114.0,105441.0,105158.0,104890.0,105210.0,104890.0,104924.0,105409.0,105539.0,105856.0,106320.0,106020.0,105918.0,109880.0,123005.0,105171.0,105456.0,105169.0,104918.0,104968.0,104890.0,105032.0,105148.0,104737.0,104682.0,104591.0,105232.0,105399.0,105131.0,105098.0,105053.0,105145.0,105075.0,104709.0,109044.0,123039.0,103051.0,103465.0,103667.0,103483.0,103559.0,103525.0,103383.0,103231.0,104176.0,103351.0,103919.0,103960.0,103891.0,103631.0,104086.0,104050.0,116060.0,134110.0,110958.0,136076.0,,,,,,,,,,,,,,,,,,,,,,
22582,928,154,208,8,7,6.0,56,+19.008,6001016,34,8,1:43.134,190.272,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26167,0,23421.0,23605.0,,12.0,32.0,,110984.0,105616.0,105298.0,105293.0,105267.0,105342.0,105668.0,105794.0,105712.0,105692.0,106027.0,110524.0,124846.0,105711.0,105261.0,105295.0,105870.0,105949.0,105357.0,105308.0,105399.0,105890.0,105444.0,105479.0,105303.0,105487.0,105901.0,106026.0,106154.0,106338.0,106224.0,110360.0,122640.0,103134.0,104032.0,104163.0,104095.0,103898.0,104143.0,104414.0,104404.0,104470.0,104279.0,104184.0,104296.0,104063.0,104690.0,104597.0,104565.0,105038.0,104434.0,104784.0,123047.0,135324.0,116764.0,106739.0,,,,,,,,,,,,,,,,,,,,,,
22583,928,831,15,9,8,4.0,56,+22.625,6004633,46,12,1:43.692,189.248,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26162,0,23409.0,23732.0,,10.0,31.0,,111497.0,106285.0,105996.0,105352.0,105637.0,105689.0,105385.0,106661.0,106650.0,111530.0,124921.0,105428.0,105681.0,106053.0,105753.0,105957.0,106029.0,105679.0,106578.0,106330.0,105823.0,105484.0,105589.0,105735.0,105513.0,105359.0,105836.0,105824.0,106668.0,106031.0,110862.0,123404.0,103801.0,104237.0,104279.0,104648.0,104353.0,104029.0,104378.0,104722.0,105701.0,104619.0,104385.0,104045.0,104429.0,103692.0,104240.0,104488.0,104695.0,104584.0,104775.0,104081.0,126153.0,135118.0,107625.0,106337.0,,,,,,,,,,,,,,,,,,,,,,
22584,928,817,9,7,9,2.0,56,+32.117,6014125,46,9,1:43.245,190.068,1,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Finished,26163,0,22635.0,22897.0,,14.0,36.0,,116042.0,107989.0,107156.0,107112.0,107730.0,106275.0,105477.0,105445.0,105507.0,106053.0,106405.0,105671.0,105902.0,110443.0,123858.0,106524.0,104850.0,104932.0,104927.0,105179.0,106423.0,105291.0,104939.0,105208.0,104484.0,105366.0,107462.0,105446.0,105615.0,106137.0,105599.0,106232.0,106059.0,105472.0,106492.0,110627.0,122480.0,103938.0,103854.0,103943.0,104400.0,105084.0,105321.0,103976.0,103477.0,103245.0,103635.0,103951.0,103914.0,103695.0,103507.0,103417.0,126342.0,134112.0,107115.0,114390.0,,,,,,,,,,,,,,,,,,,,,,
22585,928,828,15,10,10,1.0,55,\N,\N,32,15,1:44.204,188.319,11,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+1 Lap,26162,0,23846.0,24589.0,,14.0,30.0,,112386.0,106777.0,106911.0,105811.0,105755.0,105624.0,105967.0,105920.0,108878.0,106177.0,106594.0,106280.0,106940.0,111388.0,125176.0,105700.0,104798.0,105111.0,105673.0,104986.0,105210.0,105000.0,105396.0,105195.0,105374.0,105964.0,107122.0,106481.0,106606.0,112103.0,124958.0,104204.0,104714.0,104462.0,104791.0,105005.0,104420.0,104679.0,104554.0,104683.0,104771.0,105240.0,106902.0,104905.0,104698.0,104249.0,104490.0,105029.0,106286.0,105006.0,105054.0,106215.0,133187.0,151215.0,153071.0,,,,,,,,,,,,,,,,,,,,,,,
22586,928,815,10,15,11,0.0,55,\N,\N,44,10,1:43.512,189.578,11,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+1 Lap,26164,0,22829.0,23338.0,23144.0,11.0,26.0,41.0,115424.0,107725.0,107419.0,107154.0,105846.0,105372.0,105523.0,105956.0,106231.0,106402.0,111124.0,122522.0,104838.0,104677.0,105043.0,105443.0,105647.0,105986.0,105964.0,105589.0,105639.0,105570.0,105581.0,105613.0,105907.0,110282.0,124210.0,104120.0,104374.0,104167.0,104941.0,104576.0,105103.0,105065.0,104790.0,104743.0,104405.0,104566.0,104901.0,107482.0,111389.0,124861.0,104303.0,103512.0,103866.0,104254.0,104808.0,104750.0,104885.0,105085.0,107648.0,105848.0,134244.0,138417.0,153242.0,,,,,,,,,,,,,,,,,,,,,,,
22587,928,4,1,18,12,0.0,55,\N,\N,40,13,1:43.728,189.183,11,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+1 Lap,26166,0,23238.0,23345.0,,12.0,35.0,,115768.0,107841.0,108278.0,107162.0,107760.0,107724.0,106822.0,106671.0,106560.0,106810.0,107029.0,111064.0,124962.0,106553.0,106743.0,106563.0,107332.0,106951.0,106788.0,105959.0,105645.0,105948.0,105819.0,105958.0,105834.0,106108.0,106807.0,106575.0,106713.0,106554.0,106708.0,107171.0,107114.0,106957.0,111416.0,122788.0,104103.0,104752.0,106059.0,103728.0,104078.0,106280.0,104061.0,104199.0,105012.0,105065.0,105734.0,105526.0,105072.0,105702.0,104751.0,110310.0,133110.0,134131.0,140651.0,,,,,,,,,,,,,,,,,,,,,,,
22588,928,832,5,14,13,0.0,55,\N,\N,41,3,1:42.652,191.166,11,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+1 Lap,26165,0,23795.0,23424.0,,19.0,39.0,,115201.0,113216.0,108683.0,108590.0,107757.0,106846.0,106941.0,106776.0,107262.0,107253.0,107713.0,107246.0,108060.0,107651.0,106949.0,107276.0,107738.0,107503.0,111571.0,124213.0,104224.0,104346.0,147880.0,104074.0,103689.0,104334.0,104704.0,104446.0,104915.0,104782.0,105982.0,106046.0,104662.0,105459.0,106212.0,104908.0,104657.0,105014.0,110117.0,125083.0,102652.0,103091.0,103094.0,103932.0,102887.0,103423.0,103450.0,103956.0,104051.0,103679.0,103611.0,113877.0,134663.0,117088.0,137853.0,,,,,,,,,,,,,,,,,,,,,,,
22589,928,18,1,17,14,0.0,55,\N,\N,21,16,1:44.991,186.907,11,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+1 Lap,26166,0,23936.0,23273.0,,14.0,32.0,,116287.0,108254.0,107832.0,107420.0,107721.0,107544.0,107220.0,106657.0,106582.0,106866.0,107179.0,107182.0,107334.0,111721.0,124816.0,105431.0,105138.0,105751.0,105838.0,105511.0,104991.0,105383.0,105089.0,105105.0,105567.0,105263.0,105875.0,105918.0,106375.0,106201.0,106612.0,111201.0,123449.0,105354.0,105683.0,105246.0,105010.0,105104.0,107623.0,106180.0,105495.0,105707.0,105484.0,107069.0,106378.0,106366.0,106301.0,109237.0,105725.0,105750.0,105802.0,114559.0,131535.0,127361.0,141530.0,,,,,,,,,,,,,,,,,,,,,,,
22590,928,829,209,19,15,0.0,54,\N,\N,40,17,1:45.414,186.157,12,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+2 Laps,26168,0,24132.0,24054.0,,16.0,38.0,,117598.0,109819.0,110414.0,109708.0,109686.0,108893.0,108494.0,108786.0,109480.0,109316.0,108608.0,108621.0,108608.0,108813.0,109291.0,114325.0,129160.0,107903.0,108077.0,111886.0,109713.0,108235.0,108028.0,108180.0,109293.0,110267.0,108955.0,110486.0,110332.0,109575.0,109244.0,110061.0,108594.0,109852.0,111789.0,108903.0,110396.0,114480.0,127387.0,105414.0,106233.0,106132.0,106220.0,106317.0,106712.0,106854.0,107671.0,109485.0,107314.0,107955.0,118638.0,135472.0,109861.0,130902.0,,,,,,,,,,,,,,,,,,,,,,,,
22591,928,833,209,20,16,0.0,54,\N,\N,43,19,1:45.963,185.192,12,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,+2 Laps,26168,0,25938.0,24088.0,,17.0,40.0,,116961.0,109849.0,109492.0,110048.0,109358.0,109006.0,108777.0,109344.0,110381.0,110192.0,109863.0,109501.0,109395.0,109857.0,109707.0,109747.0,114809.0,133649.0,108960.0,107952.0,108532.0,109067.0,108527.0,109789.0,108871.0,109522.0,108964.0,111665.0,110076.0,108964.0,108917.0,109015.0,110129.0,109602.0,110257.0,109520.0,109161.0,110840.0,110868.0,115244.0,125752.0,106138.0,105963.0,106804.0,106961.0,106417.0,106412.0,106881.0,106996.0,106394.0,121948.0,134881.0,110944.0,115913.0,,,,,,,,,,,,,,,,,,,,,,,,
22592,928,830,5,13,17,0.0,52,\N,\N,46,14,1:43.880,188.906,7,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Transmission,26165,0,24256.0,23258.0,,12.0,32.0,,113657.0,106308.0,106638.0,106000.0,105817.0,105429.0,105829.0,105953.0,106207.0,105990.0,105885.0,110270.0,126236.0,104964.0,105045.0,104821.0,105927.0,105891.0,105460.0,105831.0,105053.0,105065.0,105079.0,105377.0,105371.0,105457.0,105693.0,105933.0,106227.0,106141.0,106076.0,110390.0,122851.0,104057.0,104240.0,104102.0,104493.0,104409.0,104865.0,104778.0,104416.0,104259.0,104439.0,104013.0,104009.0,103880.0,104239.0,104362.0,104646.0,104400.0,104392.0,104701.0,,,,,,,,,,,,,,,,,,,,,,,,,,
22593,928,813,208,11,18,0.0,49,\N,\N,37,11,1:43.686,189.259,23,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Brakes,26167,0,22470.0,22899.0,17912.0,11.0,33.0,48.0,112637.0,106772.0,105237.0,105101.0,105622.0,105441.0,105548.0,105756.0,105849.0,105897.0,110216.0,122183.0,104825.0,105629.0,105440.0,105075.0,105344.0,105436.0,105542.0,105231.0,105181.0,105534.0,105432.0,105340.0,105253.0,105261.0,105574.0,105722.0,106096.0,105864.0,105960.0,105983.0,141283.0,122735.0,104237.0,103994.0,103686.0,104181.0,118231.0,104981.0,104671.0,104600.0,104438.0,106540.0,106461.0,106330.0,105726.0,126722.0,145602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22594,928,826,9,12,19,0.0,15,\N,\N,13,20,1:46.291,184.621,131,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Power Unit,26163,0,,,,,,,114792.0,108062.0,107315.0,107734.0,107768.0,108336.0,106779.0,106634.0,106542.0,106714.0,106968.0,106482.0,106291.0,107207.0,107934.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22595,928,807,10,16,20,0.0,9,\N,\N,6,18,1:45.844,185.401,6,2015,3,17,Chinese Grand Prix,2015-04-12,06:00:00,Shanghai International Circuit,Shanghai,China,31.3389,121.22,5,Gearbox,26164,0,,,,,,,114288.0,106729.0,106891.0,106100.0,106113.0,105844.0,106145.0,105935.0,106492.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22596,929,1,131,1,1,25.0,57,1:35:05.809,5705809,38,5,1:37.857,199.098,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26169,3,25791.0,24528.0,,15.0,33.0,,101390.0,98955.0,99257.0,99602.0,100081.0,100006.0,100156.0,100159.0,100447.0,100307.0,100368.0,101363.0,100781.0,101123.0,103877.0,119670.0,98145.0,99061.0,99284.0,99394.0,98819.0,99023.0,99085.0,99161.0,98919.0,99185.0,99408.0,99356.0,99453.0,99533.0,99451.0,99551.0,102217.0,118791.0,98217.0,98242.0,97906.0,97857.0,99009.0,99291.0,99119.0,98921.0,98837.0,98592.0,98596.0,98533.0,98359.0,98505.0,98187.0,98075.0,98585.0,98918.0,98928.0,98716.0,98654.0,99537.0,100847.0,,,,,,,,,,,,,,,,,,,,,
22597,929,8,6,4,2,18.0,57,+3.380,5709189,42,1,1:36.311,202.294,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26170,1,24773.0,24547.0,,17.0,40.0,,102896.0,99882.0,99852.0,102277.0,100262.0,100056.0,100196.0,100592.0,101331.0,101066.0,101172.0,101192.0,101268.0,101148.0,100973.0,100898.0,104164.0,119477.0,98403.0,98688.0,99193.0,99013.0,98986.0,99017.0,99101.0,99171.0,99398.0,99389.0,99606.0,99733.0,99995.0,99565.0,99509.0,99450.0,99632.0,99884.0,99591.0,99665.0,100684.0,104500.0,117785.0,96311.0,96620.0,96832.0,96722.0,96785.0,97541.0,97590.0,97524.0,97683.0,97316.0,97695.0,97720.0,98228.0,99181.0,98766.0,98015.0,,,,,,,,,,,,,,,,,,,,,
22598,929,3,131,3,3,15.0,57,+6.033,5711842,36,3,1:37.326,200.184,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26169,3,25311.0,25418.0,,14.0,34.0,,103381.0,100231.0,99569.0,99788.0,100035.0,100051.0,100117.0,101455.0,100786.0,100293.0,101296.0,100964.0,100611.0,103611.0,118549.0,97690.0,98966.0,98737.0,99459.0,99466.0,98852.0,99435.0,99312.0,99033.0,99331.0,99273.0,99513.0,99903.0,99841.0,99868.0,100093.0,100499.0,100474.0,103030.0,117836.0,97326.0,97731.0,97841.0,98211.0,98496.0,98624.0,99134.0,98718.0,98745.0,98930.0,98322.0,98358.0,98363.0,98579.0,98717.0,98420.0,98350.0,99072.0,98821.0,99149.0,101390.0,99197.0,,,,,,,,,,,,,,,,,,,,,
22599,929,822,3,5,4,12.0,57,+42.957,5748766,16,6,1:38.095,198.615,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26171,0,25293.0,24623.0,,14.0,33.0,,104432.0,100302.0,99904.0,101101.0,100802.0,101214.0,100923.0,101297.0,101321.0,101419.0,101521.0,101698.0,102062.0,105572.0,121018.0,98095.0,98656.0,98879.0,99060.0,99044.0,99632.0,99712.0,100034.0,100143.0,100104.0,100471.0,100448.0,100566.0,100559.0,100904.0,101279.0,101830.0,105080.0,118678.0,98510.0,99143.0,99127.0,98777.0,98902.0,98744.0,98640.0,98680.0,98962.0,98921.0,98894.0,98878.0,99438.0,99491.0,99250.0,99375.0,99521.0,99457.0,99425.0,99792.0,99735.0,99542.0,99802.0,,,,,,,,,,,,,,,,,,,,,
22600,929,20,6,2,5,10.0,57,+43.989,5749798,38,2,1:36.624,201.639,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26170,1,24509.0,24449.0,33921.0,13.0,32.0,36.0,102217.0,99607.0,99450.0,99730.0,100205.0,100235.0,100306.0,102357.0,102499.0,101138.0,100844.0,101099.0,104118.0,118328.0,98201.0,99661.0,98917.0,98793.0,99310.0,99203.0,99286.0,99349.0,99605.0,99385.0,100435.0,99469.0,99808.0,99981.0,100143.0,100027.0,100302.0,103027.0,118751.0,97547.0,98013.0,103492.0,126735.0,96624.0,97362.0,97562.0,98065.0,98452.0,98372.0,98968.0,98752.0,98917.0,99469.0,99289.0,99507.0,99225.0,99471.0,99503.0,99537.0,99743.0,99699.0,99756.0,99952.0,,,,,,,,,,,,,,,,,,,,,
22601,929,817,9,7,6,8.0,57,+1:01.751,5767560,53,12,1:38.948,196.903,1,2015,4,3,Bahrain Grand Prix,2015-04-19,15:00:00,Bahrain International Circuit,Sakhir,Bahrain,26.0325,50.5106,7,Finished,26173,0,25723.0,24943.0,,14.0,35.0,,104998.0,100949.0,100889.0,101127.0,101189.0,101336.0,101308.0,101354.0,101219.0,101271.0,101349.0,101746.0,101780.0,104553.0,121208.0,99421.0,99880.0,100160.0,99928.0,100204.0,100211.0,99932.0,100339.0,99800.0,99936.0,100250.0,100365.0,100340.0,100315.0,100763.0,101217.0,101508.0,101295.0,101216.0,104355.0,120171.0,99109.0,99404.0,99265.0,99322.0,99410.0,99417.0,99347.0,99069.0,99684.0,99453.0,99571.0,99044.0,99704.0,99056.0,99205.0,99845.0,98948.0,99898.0,99777.0,99490.0,101660.0,,,,,,,,,,,,,,,,,,,,,
