resultId,raceId,driverId,constructorId,grid,positionOrder,points_x,laps,time_x,milliseconds,fastestLap,rank,fastestLapTime,fastestLapSpeed,statusId,year,round,circuitId,name_x,date,time_y,name_y,location,country,lat,lng,alt,status,constructorStandingsId,wins
22654,931,4,1,13,19,0.0,41,\N,\N,36,16,1:20.459,149.308,6,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Gearbox,26196,0
22655,931,813,208,8,20,0.0,5,\N,\N,3,19,1:22.271,146.019,23,2015,6,6,Monaco Grand Prix,2015-05-24,12:00:00,Circuit de Monaco,Monte-Carlo,Monaco,43.7347,7.42056,7,Brakes,26197,0
22656,932,1,131,1,1,25.0,70,1:31:53.145,5513145,64,3,1:17.472,202.648,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26199,6
22657,932,3,131,2,2,18.0,70,+2.285,5515430,63,5,1:17.637,202.218,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26199,6
22658,932,822,3,4,3,15.0,70,+40.666,5553811,67,6,1:17.922,201.478,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26201,0
22659,932,8,6,3,4,12.0,70,+45.625,5558770,42,1,1:16.987,203.925,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26200,1
22660,932,20,6,18,5,10.0,70,+49.903,5563048,59,2,1:17.105,203.613,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26200,1
22661,932,13,3,15,6,8.0,70,+56.381,5569526,64,4,1:17.553,202.437,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26201,0
22662,932,813,208,6,7,6.0,70,+1:06.664,5579809,51,10,1:18.385,200.288,1,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Finished,26207,0
22663,932,807,10,7,8,4.0,69,\N,\N,66,9,1:18.238,200.664,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26204,0
22664,932,826,9,8,9,2.0,69,\N,\N,69,8,1:18.048,201.153,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26203,0
22665,932,154,208,5,10,1.0,69,\N,\N,51,7,1:17.969,201.356,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26207,0
22666,932,815,10,10,11,0.0,69,\N,\N,49,14,1:18.889,199.008,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26204,0
22667,932,832,5,11,12,0.0,69,\N,\N,61,12,1:18.811,199.205,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26205,0
22668,932,817,9,9,13,0.0,69,\N,\N,67,16,1:19.060,198.578,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26203,0
22669,932,828,15,12,14,0.0,69,\N,\N,58,15,1:18.890,199.006,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26202,0
22670,932,830,5,19,15,0.0,69,\N,\N,50,11,1:18.616,199.699,11,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+1 Lap,26205,0
22671,932,831,15,14,16,0.0,68,\N,\N,47,17,1:19.088,198.507,12,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+2 Laps,26202,0
22672,932,829,209,17,17,0.0,66,\N,\N,38,19,1:20.707,194.525,14,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,+4 Laps,26208,0
22673,932,833,209,16,18,0.0,57,\N,\N,37,20,1:20.804,194.292,31,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Retired,26208,0
22674,932,18,1,20,19,0.0,54,\N,\N,49,13,1:18.856,199.092,31,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Retired,26206,0
22675,932,4,1,13,20,0.0,44,\N,\N,41,18,1:19.580,197.280,5,2015,7,7,Canadian Grand Prix,2015-06-07,18:00:00,Circuit Gilles Villeneuve,Montreal,Canada,45.5,-73.5228,13,Engine,26206,0
22676,933,3,131,2,1,25.0,71,1:30:16.930,5416930,35,1,1:11.235,218.622,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26209,7
22677,933,1,131,1,2,18.0,71,+8.800,5425730,60,2,1:11.475,217.888,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26209,7
22678,933,13,3,4,3,15.0,71,+17.573,5434503,58,4,1:11.613,217.468,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26211,0
22679,933,20,6,3,4,12.0,71,+18.181,5435111,44,3,1:11.499,217.815,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26210,1
22680,933,822,3,6,5,10.0,71,+53.604,5470534,52,7,1:12.248,215.557,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26211,0
22681,933,807,10,5,6,8.0,71,+1:04.075,5481005,62,12,1:12.541,214.686,1,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Finished,26214,0
22682,933,813,208,10,7,6.0,70,\N,\N,58,6,1:11.785,216.947,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26217,0
22683,933,830,5,7,8,4.0,70,\N,\N,64,9,1:12.349,215.256,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26215,0
22684,933,815,10,13,9,2.0,70,\N,\N,58,10,1:12.377,215.173,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26214,0
22685,933,817,9,18,10,1.0,70,\N,\N,69,5,1:11.689,217.238,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26213,0
22686,933,831,15,8,11,0.0,70,\N,\N,57,14,1:13.050,213.190,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26212,0
22687,933,826,9,15,12,0.0,70,\N,\N,54,8,1:12.316,215.354,11,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+1 Lap,26213,0
22688,933,828,15,11,13,0.0,69,\N,\N,56,11,1:12.516,214.760,12,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+2 Laps,26212,0
22689,933,833,209,16,14,0.0,68,\N,\N,58,16,1:14.939,207.817,13,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,+3 Laps,26218,0
22690,933,154,208,9,15,0.0,35,\N,\N,34,13,1:12.881,213.685,6,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Gearbox,26217,0
22691,933,832,5,12,16,0.0,35,\N,\N,28,15,1:13.234,212.655,75,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Power loss,26215,0
22692,933,18,1,20,17,0.0,8,\N,\N,5,17,1:52.208,138.792,31,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Retired,26216,0
22693,933,829,209,17,18,0.0,1,\N,\N,\N,0,\N,\N,44,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Oil leak,26218,0
22694,933,8,6,14,19,0.0,0,\N,\N,\N,0,\N,\N,4,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Collision,26210,1
22695,933,4,1,19,20,0.0,0,\N,\N,\N,0,\N,\N,4,2015,8,70,Austrian Grand Prix,2015-06-21,12:00:00,Red Bull Ring,Spielberg,Austria,47.2197,14.7647,678,Collision,26216,0
22696,934,1,131,1,1,25.0,52,1:31:27.729,5487729,29,1,1:37.093,218.425,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26219,8
22697,934,3,131,2,2,18.0,52,+10.956,5498685,24,2,1:37.403,217.730,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26219,8
22698,934,20,6,6,3,15.0,52,+25.443,5513172,31,6,1:37.707,217.053,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26220,1
22699,934,13,3,3,4,12.0,52,+36.839,5524568,26,3,1:37.466,217.589,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26221,0
22700,934,822,3,4,5,10.0,52,+1:03.194,5550923,32,5,1:37.513,217.484,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26221,0
22701,934,826,9,7,6,8.0,52,+1:03.955,5551684,28,7,1:37.910,216.603,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26223,0
22702,934,807,10,9,7,6.0,52,+1:18.744,5566473,32,9,1:38.296,215.752,1,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Finished,26224,0
22703,934,8,6,5,8,4.0,51,\N,\N,31,4,1:37.493,217.529,11,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,26220,1
22704,934,815,10,11,9,2.0,51,\N,\N,25,10,1:38.466,215.379,11,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,26224,0
22705,934,4,1,17,10,1.0,51,\N,\N,30,12,1:38.883,214.471,11,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,26226,0
22706,934,828,15,15,11,0.0,51,\N,\N,31,8,1:38.131,216.115,11,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+1 Lap,26222,0
22707,934,833,209,20,12,0.0,49,\N,\N,26,15,1:42.324,207.259,13,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+3 Laps,26228,0
22708,934,829,209,19,13,0.0,49,\N,\N,28,14,1:41.919,208.082,13,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,+3 Laps,26228,0
22709,934,832,5,8,14,0.0,31,\N,\N,26,11,1:38.697,214.875,10,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Electrical,26225,0
22710,934,817,9,10,15,0.0,21,\N,\N,14,13,1:39.940,212.203,10,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Electrical,26223,0
22711,934,830,5,13,16,0.0,3,\N,\N,3,16,2:20.776,150.647,20,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Spun off,26225,0
22712,934,813,208,14,18,0.0,0,\N,\N,\N,0,\N,\N,4,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,26227,0
22713,934,18,1,18,19,0.0,0,\N,\N,\N,0,\N,\N,4,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,26226,0
22714,934,154,208,12,17,0.0,0,\N,\N,\N,0,\N,\N,4,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Collision,26227,0
22715,934,831,15,16,20,0.0,0,\N,\N,\N,0,\N,\N,6,2015,9,9,British Grand Prix,2015-07-05,12:00:00,Silverstone Circuit,Silverstone,UK,52.0786,-1.01694,153,Gearbox,26222,0
22716,936,20,6,3,1,25.0,69,1:46:09.985,6369985,63,5,1:26.772,181.759,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26230,2
22717,936,826,9,7,2,18.0,69,+15.748,6385733,57,4,1:26.519,182.290,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26233,0
22718,936,817,9,4,3,15.0,69,+25.084,6395069,68,1,1:24.821,185.939,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26233,0
22719,936,830,5,9,4,12.0,69,+44.251,6414236,62,11,1:27.650,179.938,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26235,0
22720,936,4,1,15,5,10.0,69,+49.079,6419064,67,10,1:27.311,180.637,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26236,0
22721,936,1,131,1,6,8.0,69,+52.025,6422010,68,3,1:25.727,183.974,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26229,8
22722,936,154,208,10,7,6.0,69,+58.578,6428563,60,14,1:28.080,179.059,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26237,0
22723,936,3,131,2,8,4.0,69,+58.876,6428861,68,2,1:25.149,185.223,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26229,8
22724,936,18,1,16,9,2.0,69,+1:07.028,6437013,65,17,1:28.535,178.139,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26236,0
22725,936,828,15,17,10,1.0,69,+1:09.130,6439115,60,12,1:28.004,179.214,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26232,0
22726,936,831,15,18,11,0.0,69,+1:13.458,6443443,51,15,1:28.268,178.678,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26232,0
22727,936,13,3,8,12,0.0,69,+1:14.278,6444263,59,6,1:26.864,181.566,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26231,0
22728,936,822,3,6,13,0.0,69,+1:20.228,6450213,51,8,1:27.058,181.161,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26231,0
22729,936,813,208,14,14,0.0,69,+1:25.142,6455127,62,9,1:27.130,181.012,1,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Finished,26237,0
22730,936,833,209,19,15,0.0,67,\N,\N,59,20,1:29.868,175.497,12,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+2 Laps,26238,0
22731,936,829,209,20,16,0.0,65,\N,\N,56,19,1:29.543,176.134,14,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,+4 Laps,26238,0
22732,936,832,5,12,17,0.0,60,\N,\N,38,18,1:28.611,177.986,10,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Electrical,26235,0
22733,936,8,6,5,18,0.0,55,\N,\N,24,7,1:26.954,181.378,131,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Power Unit,26230,2
22734,936,815,10,13,19,0.0,53,\N,\N,51,16,1:28.499,178.212,22,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Suspension,26234,0
22735,936,807,10,11,20,0.0,41,\N,\N,38,13,1:28.074,179.072,33,2015,10,11,Hungarian Grand Prix,2015-07-26,12:00:00,Hungaroring,Budapest,Hungary,47.5789,19.2486,264,Front wing,26234,0
22736,937,1,131,1,1,25.0,43,1:23:40.387,5020387,34,2,1:52.504,224.120,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26250,9
22737,937,3,131,2,2,18.0,43,+2.058,5022445,34,1,1:52.416,224.295,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26250,9
22738,937,154,208,9,3,15.0,43,+37.988,5058375,37,12,1:54.779,219.677,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26258,0
22739,937,826,9,12,4,12.0,43,+45.692,5066079,29,3,1:53.032,223.073,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26254,0
22740,937,815,10,4,5,10.0,43,+53.997,5074384,29,13,1:54.796,219.645,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26255,0
22741,937,13,3,6,6,8.0,43,+55.283,5075670,23,8,1:54.093,220.998,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26252,0
22742,937,8,6,16,7,6.0,43,+55.703,5076090,30,9,1:54.517,220.180,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26251,2
22743,937,830,5,18,8,4.0,43,+56.076,5076463,36,4,1:53.276,222.592,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26256,0
22744,937,822,3,3,9,2.0,43,+1:01.040,5081427,23,10,1:54.646,219.932,131,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Power Unit,26252,0
22745,937,828,15,13,10,1.0,43,+1:31.234,5111621,30,7,1:54.022,221.136,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26253,0
22746,937,831,15,14,11,0.0,43,+1:42.311,5122698,29,6,1:53.991,221.196,1,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Finished,26253,0
22747,937,20,6,8,12,0.0,42,\N,\N,29,14,1:55.316,218.654,27,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Tyre,26251,2
22748,937,4,1,20,13,0.0,42,\N,\N,34,5,1:53.692,221.778,11,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,26257,0
22749,937,18,1,19,14,0.0,42,\N,\N,38,15,1:55.533,218.244,11,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,26257,0
22750,937,833,209,17,15,0.0,42,\N,\N,32,18,1:58.174,213.366,11,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,26259,0
22751,937,829,209,15,16,0.0,42,\N,\N,33,17,1:58.150,213.410,11,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,+1 Lap,26259,0
22752,937,832,5,10,17,0.0,32,\N,\N,25,11,1:54.680,219.867,131,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Power Unit,26256,0
22753,937,817,9,5,18,0.0,19,\N,\N,2,16,1:56.263,216.873,131,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Power Unit,26254,0
22754,937,813,208,7,19,0.0,2,\N,\N,\N,0,\N,\N,5,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Engine,26258,0
22755,937,807,10,11,20,0.0,0,\N,\N,\N,0,\N,\N,75,2015,11,13,Belgian Grand Prix,2015-08-23,12:00:00,Circuit de Spa-Francorchamps,Spa,Belgium,50.4372,5.97139,401,Power loss,26255,0
22756,938,1,131,1,1,25.0,53,1:18:00.688,4680688,48,1,1:26.672,240.617,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26260,10
22757,938,20,6,3,2,18.0,53,+25.042,4705730,52,3,1:27.376,238.678,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26261,2
22758,938,13,3,5,3,15.0,53,+47.635,4728323,31,8,1:27.874,237.326,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26262,0
22759,938,822,3,6,4,12.0,53,+47.996,4728684,49,6,1:27.525,238.272,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26262,0
22760,938,8,6,2,5,10.0,53,+1:08.860,4749548,43,7,1:27.584,238.111,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26261,2
22761,938,815,10,7,6,8.0,53,+1:12.783,4753471,46,10,1:28.140,236.609,1,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,Finished,26265,0
22762,938,807,10,9,7,6.0,52,\N,\N,36,14,1:28.913,234.552,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26265,0
22763,938,817,9,19,8,4.0,52,\N,\N,50,9,1:28.065,236.811,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26264,0
22764,938,828,15,12,9,2.0,52,\N,\N,22,12,1:28.516,235.604,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26263,0
22765,938,826,9,18,10,1.0,52,\N,\N,39,11,1:28.231,236.365,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26264,0
22766,938,832,5,17,11,0.0,52,\N,\N,38,5,1:27.510,238.313,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26266,0
22767,938,830,5,20,12,0.0,52,\N,\N,35,4,1:27.390,238.640,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26266,0
22768,938,831,15,17,13,0.0,52,\N,\N,51,13,1:28.653,235.240,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26263,0
22769,938,18,1,15,14,0.0,52,\N,\N,33,16,1:29.766,232.324,11,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+1 Lap,26267,0
22770,938,829,209,13,15,0.0,51,\N,\N,51,17,1:31.098,228.927,12,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+2 Laps,26269,0
22771,938,833,209,14,16,0.0,51,\N,\N,29,18,1:31.311,228.393,12,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+2 Laps,26269,0
22772,938,3,131,4,17,0.0,50,\N,\N,43,2,1:27.067,239.525,13,2015,12,14,Italian Grand Prix,2015-09-06,12:00:00,Autodromo Nazionale di Monza,Monza,Italy,45.6156,9.28111,162,+3 Laps,26260,10
